Pos0x,Pos0y,Rot0,Pos1x,Pos1y,Rot1
-0.125347,-9.715137,23.4703,-0.001335585,-3.200503,21.74265
-0.1173433,-9.717847,23.43458,1.192093E-07,-3.194935,21.72991
-0.1270575,-9.723065,23.49999,-0.000445354,-3.202734,21.7199
-0.1237735,-9.717795,23.46878,-0.001335585,-3.200503,21.74265
-0.1254145,-9.72043,23.48439,-0.001335084,-3.198276,21.74799
-0.1221984,-9.720457,23.46728,-0.001338887,-3.204971,21.73201
-0.1255523,-9.731025,23.51262,-0.0026703,-3.199389,21.77143
-0.1205581,-9.717822,23.45168,-0.001335084,-3.198276,21.74799
-0.1190458,-9.725779,23.46428,-0.0004461288,-3.198276,21.73059
-0.1286303,-9.720405,23.5015,-0.001335585,-3.200503,21.74265
-0.1254145,-9.72043,23.48439,-0.001780152,-3.19939,21.75402
-0.1206226,-9.723116,23.46577,0.001338398,-3.204972,21.67979
-0.1238407,-9.723094,23.48289,-0.001335585,-3.200503,21.74265
-0.1173433,-9.717847,23.43458,-0.001333737,-3.196049,21.75335
-0.1206226,-9.723116,23.46577,-0.002229118,-3.202735,21.75473
-0.1205581,-9.717822,23.45168,2.980232E-07,-3.197159,21.72455
-0.1285615,-9.715109,23.4874,0.0008911252,-3.203854,21.69115
-0.1221984,-9.720457,23.46728,-0.002230811,-3.204972,21.74942
-0.1157044,-9.715209,23.41898,-0.0004456282,-3.19605,21.73594
-0.1204922,-9.712523,23.43758,0.0004447818,-3.200504,21.70783
-0.1238407,-9.723094,23.48289,-0.0008911967,-3.19939,21.73662
-0.1205581,-9.717822,23.45168,-3.695488E-07,-3.203854,21.70855
-0.1174069,-9.723144,23.44868,-0.0004451037,-3.200504,21.72523
-0.1271254,-9.728362,23.5141,-0.001335585,-3.200503,21.74265
-0.1188533,-9.709887,23.42197,1.323223E-06,-3.199387,21.71919
-0.1189185,-9.715185,23.43608,-0.001333737,-3.196049,21.75335
-0.1254145,-9.72043,23.48439,2.980232E-07,-3.197159,21.72455
-0.1254831,-9.725729,23.4985,-0.0008886576,-3.19716,21.74195
-0.1206226,-9.723116,23.46577,-0.0004454374,-3.204969,21.71459
-0.1319177,-9.725676,23.53271,-0.0004451037,-3.200504,21.72523
-0.1222642,-9.725752,23.48138,-0.002223873,-3.198275,21.7654
-0.1254831,-9.725729,23.4985,-0.0008901715,-3.201618,21.73127
-0.1189185,-9.715185,23.43608,-0.002221763,-3.196049,21.77076
-0.1206889,-9.728415,23.4799,-0.0004451037,-3.200504,21.72523
-0.1237735,-9.717795,23.46878,0.0004443526,-3.198276,21.71318
-0.1206889,-9.728415,23.4799,1.323223E-06,-3.199387,21.71919
